Only mandatory fields are necessary for new records. You can delete non-mandatory columns if you wish.,Pre nové záznamy sú potrebné len povinné polia. Nepovinné stĺpce môžete v prípade potreby vymazať.
Only standard DocTypes are allowed to be customized from Customize Form.,Z funkcie Prispôsobiť formulár je možné prispôsobiť iba štandardné typy dokumentov.
Only users involved in the document are listed,"V zozname sú uvedení len používatelia, ktorí sa podieľajú na dokumente"
Only {0} emailed reports are allowed per user,Na jedného používateľa sú povolené len {0} e-mailové správy
Oops! Something went wrong,Ups! Niečo sa pokazilo
"Oops, you are not allowed to know that","Ups, to nesmiete vedieť"
Open Link,Otvoriť prepojenie
Open Source Applications for the Web,Aplikácie s otvoreným zdrojovým kódom pre web
Open Translation,Otvorený preklad
Open a dialog with mandatory fields to create a new record quickly,Otvorenie dialógového okna s povinnými poľami na rýchle vytvorenie nového záznamu
Open a module or tool,Otvorenie modulu alebo nástroja
Open your authentication app on your mobile phone.,Otvorte aplikáciu na overovanie v mobilnom telefóne.
Open {0},Otvoriť {0}
Opened,Otvorené
Operator must be one of {0},Operátor musí byť jeden z {0}
Option 1,Možnosť 1
Option 2,Možnosť 2
Option 3,Možnosť 3
Optional: Always send to these ids. Each Email Address on a new row,Voliteľné: Vždy posielajte na tieto identifikátory. Každá e-mailová adresa na novom riadku
Optional: The alert will be sent if this expression is true,"Voliteľné: Upozornenie sa odošle, ak je tento výraz true"
Options 'Dynamic Link' type of field must point to another Link Field with options as 'DocType',Možnosti typu poľa 'Dynamic Link' musia odkazovať na iné pole Link s možnosťami ako 'DocType'
Options Help,Možnosti pomoci
Options for select. Each option on a new line.,Možnosti výberu. Každá možnosť na novom riadku.
Options not set for link field {0},Možnosti nie sú nastavené pre pole odkazu {0}
Or login with,Alebo sa prihláste pomocou
Order,Objednávka
Org History,História organizácie
Org History Heading,Org História Záhlavie
Orientation,Orientácia
Original Value,Pôvodná hodnota
Outgoing email account not correct,Odchádzajúce e-mailové konto nie je správne
Outlook.com,Outlook.com
Output,Výstup
PDF,PDF
PDF Page Size,Veľkosť strany PDF
PDF Settings,Nastavenia PDF
PDF generation failed,Generovanie PDF zlyhalo
PDF generation failed because of broken image links,Generovanie PDF zlyhalo kvôli nefunkčným odkazom na obrázky
"PDF printing via ""Raw Print"" is not yet supported. Please remove the printer mapping in Printer Settings and try again.","Tlač PDF prostredníctvom funkcie ""Raw Print"" zatiaľ nie je podporovaná. Odstráňte mapovanie tlačiarne v Nastaveniach tlačiarne a skúste to znova."
Page HTML,Stránka HTML
Page Length,Dĺžka strany
Page Name,Názov stránky
Page Settings,Nastavenia stránky
Page has expired!,Platnosť stránky vypršala!
Page not found,Stránka nebola nájdená
Page to show on the website\n,"Stránka, ktorá sa má zobraziť na webovej stránke\n"
Pages in Desk (place holders),Stránky v sekcii Písomná práca (zástupcovia)
Parent,Rodič
Parent Error Snapshot,Snímka chyby rodiča
Parent Label,Rodičovský štítok
Parent Table,Nadradená tabuľka
Parent is required to get child table data,Na získanie údajov z tabuľky dieťaťa je potrebný rodič
Parent is the name of the document to which the data will get added to.,"Nadriadený je názov dokumentu, do ktorého sa údaje pridajú."
Partial Success,Čiastočný úspech
Partially Successful,Čiastočne úspešný
Participants,Účastníci
Passive,Pasívne
Password Reset,Obnovenie hesla
Password Updated,Heslo aktualizované
Password for Base DN,Heslo pre základné DN
Password is required or select Awaiting Password,Vyžaduje sa heslo alebo vyberte položku Čaká sa na heslo
Password not found,Heslo nebolo nájdené
Password reset instructions have been sent to your email,Pokyny na obnovenie hesla boli odoslané na váš e-mail
Paste,Vložiť
Patch,Záplata
Patch Log,Denník záplat
Path to CA Certs File,Cesta k súboru certifikátov CA
Path to Server Certificate,Cesta k certifikátu servera
Path to private Key File,Cesta k súboru súkromného kľúča
PayPal Settings,Nastavenia služby PayPal
PayPal payment gateway settings,Nastavenia platobnej brány PayPal
Payment Cancelled,Platba zrušená
Payment Success,Úspešná platba
Pending Approval,Čaká na schválenie
Pending Verification,Čaká sa na overenie
Percent,Percentá
Percent Complete,Percento dokončenia
Perm Level,Úroveň trvalého pobytu
Permanent,Trvalé
Permanently Cancel {0}?,Trvalo zrušiť {0}?
Permanently Submit {0}?,Trvalo odoslať {0}?
Permanently delete {0}?,Trvalo vymazať {0}?
Permission Error,Chyba povolenia
Permission Level,Úroveň povolenia
Permission Levels,Úrovne povolenia
Permission Rules,Pravidlá udeľovania povolení
Permissions,Oprávnenia
Permissions are automatically applied to Standard Reports and searches.,Oprávnenia sa automaticky aplikujú na štandardné zostavy a vyhľadávania.
"Permissions are set on Roles and Document Types (called DocTypes) by setting rights like Read, Write, Create, Delete, Submit, Cancel, Amend, Report, Import, Export, Print, Email and Set User Permissions.","Oprávnenia sa nastavujú na roliach a typoch dokumentov (nazývaných DocTypes) nastavením práv, ako je čítanie, zápis, vytvorenie, vymazanie, odoslanie, zrušenie, zmena, správa, import, export, tlač, e-mail a nastavenie oprávnení používateľa."
Permissions at higher levels are Field Level permissions. All Fields have a Permission Level set against them and the rules defined at that permissions apply to the field. This is useful in case you want to hide or make certain field read-only for certain Roles.,"Oprávnenia na vyšších úrovniach sú oprávnenia na úrovni polí. Všetky polia majú nastavenú úroveň oprávnenia a pravidlá definované na tejto úrovni oprávnenia sa vzťahujú na dané pole. To je užitočné v prípade, že chcete určité pole skryť alebo ho urobiť len na čítanie pre určité roly."
"Permissions at level 0 are Document Level permissions, i.e. they are primary for access to the document.","Oprávnenia na úrovni 0 sú oprávnenia na úrovni dokumentu, t. j. sú primárne pre prístup k dokumentu."
Permissions get applied on Users based on what Roles they are assigned.,"Oprávnenia sa na používateľov uplatňujú na základe rolí, ktoré im boli pridelené."
Personal,Osobné
Personal Data Deletion Request,Žiadosť o vymazanie osobných údajov
Personal Data Download Request,Žiadosť o stiahnutie osobných údajov
Phone No.,Telefónne číslo
Pick Columns,Výber stĺpcov
Plant,Rastlina
Please Duplicate this Website Theme to customize.,"Prosím, duplikujte túto webovú tému na prispôsobenie."
Please Enter Your Password to Continue,"Prosím, zadajte svoje heslo pre pokračovanie"
Please Install the ldap3 library via pip to use ldap functionality.,"Nainštalujte knižnicu ldap3 cez pip, aby ste mohli používať funkcie ldap."
Please Update SMS Settings,Aktualizujte nastavenia SMS
Please add a subject to your email,Do e-mailu uveďte predmet
Please ask your administrator to verify your sign-up,Požiadajte svojho správcu o overenie prihlásenia
Please attach a file first.,Najskôr priložte súbor.
Please attach an image file to set HTML,"Priložte prosím súbor s obrázkom, aby ste mohli nastaviť HTML"
Please check your email for verification,Skontrolujte si prosím svoj e-mail pre overenie
Please check your registered email address for instructions on how to proceed. Do not close this window as you will have to return to it.,"Skontrolujte svoju registrovanú e-mailovú adresu, kde nájdete pokyny, ako postupovať. Nezatvárajte toto okno, pretože sa doň budete musieť vrátiť."
Please close this window,"Prosím, zatvorte toto okno"
Please confirm your action to {0} this document.,"Prosím, potvrďte svoj krok k {0} tomuto dokumentu."
Please do not change the rows above {0},"Prosím, nemeňte riadky nad {0}"
Please do not change the template headings.,Nemeňte nadpisy šablón.
Please duplicate this to make changes,Zduplikujte to a vykonajte zmeny
Please enable developer mode to create new connection,"Ak chcete vytvoriť nové pripojenie, povoľte režim pre vývojárov"
Please ensure that your profile has an email address,"Skontrolujte, či je vo vašom profile uvedená e-mailová adresa"
Please enter Access Token URL,Zadajte adresu URL prístupového tokenu
Please enter Authorize URL,Zadajte adresu URL autorizácie
Please enter Base URL,Zadajte prosím základnú adresu URL
Please enter Client ID before social login is enabled,Pred povolením prihlásenia do sociálnej siete zadajte ID klienta
Please enter Client Secret before social login is enabled,Pred povolením sociálneho prihlásenia zadajte Tajomstvo klienta
Please enter Redirect URL,Zadajte prosím adresu URL presmerovania
Please enter the password,Zadajte heslo
Please enter valid mobile nos,Zadajte platné mobilné číslo
Please enter values for App Access Key and App Secret Key,Zadajte hodnoty pre prístupový kľúč aplikácie a tajný kľúč aplikácie
Please make sure that there are no empty columns in the file.,"Uistite sa, že v súbore nie sú žiadne prázdne stĺpce."
Please make sure the Reference Communication Docs are not circularly linked.,"Uistite sa, že referenčné komunikačné dokumenty nie sú kruhovo prepojené."
Please refresh to get the latest document.,"Ak chcete získať najnovší dokument, obnovte ho."
Please save before attaching.,Pred pripojením ho uložte.
Please save the Newsletter before sending,Pred odoslaním si prosím uložte Newsletter
Please save the document before assignment,Pred zadaním úlohy dokument uložte
Please save the document before removing assignment,Pred odstránením zadania uložte dokument
Please save the report first,Najskôr správu uložte
Please select DocType first,Najskôr vyberte DocType
Please select Entity Type first,Najprv vyberte typ subjektu
Please select Minimum Password Score,"Prosím, vyberte Minimálne skóre hesla"
Please select a Amount Field.,Vyberte pole s čiastkou.
Please select a file or url,Vyberte súbor alebo url adresu
Please select a new name to rename,"Vyberte nový názov, ktorý chcete premenovať"
Please select a valid csv file with data,"Prosím, vyberte platný súbor csv s údajmi"
Please select another payment method. PayPal does not support transactions in currency '{0}',"Vyberte si iný spôsob platby. PayPal nepodporuje transakcie v mene ""{0}"
Please select another payment method. Razorpay does not support transactions in currency '{0}',Vyberte si iný spôsob platby. Razorpay nepodporuje transakcie v mene '{0}'
Please select atleast 1 column from {0} to sort/group,Vyberte aspoň 1 stĺpec z {0} na triedenie/skupinu
Please select document type first.,Najprv vyberte typ dokumentu.
Please select the Document Type.,Vyberte typ dokumentu.
Please set Base URL in Social Login Key for Frappe,"Prosím, nastavte základnú adresu URL v Social Login Key pre Frappe"
Please set Dropbox access keys in your site config,Nastavte prístupové kľúče k službe Dropbox v konfigurácii stránky
Please set a printer mapping for this print format in the Printer Settings,V nastavení tlačiarne nastavte mapovanie tlačiarne pre tento formát tlače
Please set filters,Nastavte prosím filtre
Please set filters value in Report Filter table.,Nastavte hodnotu filtrov v tabuľke Filtre zostáv.
"Please setup SMS before setting it as an authentication method, via SMS Settings",Pred nastavením SMS ako metódy overovania ju nastavte prostredníctvom Nastavení SMS.
Please setup a message first,Najskôr nastavte správu
Please specify which date field must be checked,"Uveďte, ktoré dátumové pole musí byť začiarknuté"
Please specify which value field must be checked,"Uveďte, ktoré pole hodnoty sa musí skontrolovať"
Please try again,Skúste to prosím znova
Please verify your Email Address,Overte si prosím svoju e-mailovú adresu
Point Allocation Periodicity,Periodicita prideľovania bodov
Points,Body
Points Given,Dané body
Port,Prístav
Portal Menu,Menu portálu
Portal Menu Item,Položka ponuky portálu
Post,Príspevok
Post Comment,Komentár k príspevku
Postal,Pošta
Postal Code,Poštové smerovacie číslo
Postprocess Method,Metóda následného spracovania
Posts,Príspevky
Posts by {0},Príspevky od {0}
Posts filed under {0},Príspevky podané v rámci {0}
Precision,Presnosť
Precision should be between 1 and 6,Presnosť by mala byť medzi 1 a 6
Predictable substitutions like '@' instead of 'a' don't help very much.,"Predvídateľné zámeny ako ""@"" namiesto ""a"" veľmi nepomáhajú."
Preferred Billing Address,Uprednostňovaná fakturačná adresa
Preferred Shipping Address,Uprednostňovaná adresa prepravy
Prepared Report,Pripravená správa
Preparing Report,Príprava správy
Preprocess Method,Metóda predbežného spracovania
Press Enter to save,Stlačením tlačidla Enter uložte
Preview HTML,Náhľad HTML
Preview Message,Náhľad správy
Previous,Predchádzajúci
Previous Hash,Predchádzajúci Hash
Primary Color,Primárna farba
Print Documents,Tlač dokumentov
Print Format Builder,Tvorca formátu tlače
