The holiday on {0} is not between From Date and To Date,Dovolenka na {0} nie je medzi dátumom od a dátumom do,
The name of the institute for which you are setting up this system.,"Názov inštitútu, pre ktorý tento systém nastavujete.",
The name of your company for which you are setting up this system.,"Názov vašej spoločnosti, pre ktorú tento systém nastavujete.",
The number of shares and the share numbers are inconsistent,Počet akcií a čísla akcií nie sú v súlade,
The payment gateway account in plan {0} is different from the payment gateway account in this payment request,Účet platobnej brány v pláne {0} je iný ako účet platobnej brány v tejto žiadosti o platbu,
The selected BOMs are not for the same item,Vybrané kusovníky sa netýkajú tej istej položky,
The selected item cannot have Batch,Vybraná položka nemôže mať Dávka,
The seller and the buyer cannot be the same,Predávajúci a kupujúci nemôžu byť tí istí,
The shareholder does not belong to this company,Akcionár nepatrí do tejto spoločnosti,
The shares already exist,Akcie už existujú,
The shares don't exist with the {0},Akcie neexistujú so znakom {0},
"The task has been enqueued as a background job. In case there is any issue on processing in background, the system will add a comment about the error on this Stock Reconciliation and revert to the Draft stage","Úloha bola zaradená ako úloha na pozadí. V prípade, že sa vyskytne nejaký problém pri spracovaní na pozadí, systém pridá komentár o chybe pri tomto odsúhlasovaní zásob a vráti sa do fázy návrhu",
"Then Pricing Rules are filtered out based on Customer, Customer Group, Territory, Supplier, Supplier Type, Campaign, Sales Partner etc.","Potom sú cenové pravidlá filtrované na základe zákazníka, skupiny zákazníkov, územia, dodávateľa, typu dodávateľa, kampane, obchodného partnera atď.",
"There are inconsistencies between the rate, no of shares and the amount calculated","Existujú nezrovnalosti medzi sadzbou, počtom akcií a vypočítanou sumou",
There can be multiple tiered collection factor based on the total spent. But the conversion factor for redemption will always be same for all the tier.,Môže existovať viacero stupňov zberu na základe celkovej vynaloženej sumy. Konverzný faktor pre odkup bude však vždy rovnaký pre všetky úrovne.,
There can only be 1 Account per Company in {0} {1},Na jednu spoločnosť môže existovať len 1 účet v {0} {1},
"There can only be one Shipping Rule Condition with 0 or blank value for ""To Value""","Môže existovať len jedna podmienka pravidla prepravy s hodnotou 0 alebo prázdnou hodnotou pre ""To Value"".",
There is not enough leave balance for Leave Type {0},Nie je dostatočný zostatok dovolenky pre typ dovolenky {0},
There is nothing to edit.,Nie je čo upravovať.,
There isn't any item variant for the selected item,Pre vybranú položku neexistuje žiadny variant položky,
"There seems to be an issue with the server's GoCardless configuration. Don't worry, in case of failure, the amount will get refunded to your account.","Zdá sa, že je problém s konfiguráciou GoCardless na serveri. Nemajte obavy, v prípade neúspechu bude suma vrátená na váš účet.",
There were errors creating Course Schedule,Pri vytváraní rozvrhu kurzov sa vyskytli chyby,
There were errors.,Vyskytli sa chyby.,
This Item is a Template and cannot be used in transactions. Item attributes will be copied over into the variants unless 'No Copy' is set,"Táto položka je šablóna a nemožno ju použiť v transakciách. Atribúty položky sa skopírujú do variantov, pokiaľ nie je nastavená možnosť ""Bez kopírovania"".",
This Item is a Variant of {0} (Template).,Táto položka je variantom položky {0} (Šablóna).,
This Month's Summary,Zhrnutie za tento mesiac,
This Week's Summary,Zhrnutie tohto týždňa,
This action will stop future billing. Are you sure you want to cancel this subscription?,Táto akcia zastaví budúce vyúčtovanie. Určite chcete zrušiť toto predplatné?,
This covers all scorecards tied to this Setup,Toto sa vzťahuje na všetky výsledkové karty viazané na toto nastavenie,
This document is over limit by {0} {1} for item {4}. Are you making another {3} against the same {2}?,Tento doklad je nad limitom o {0} {1} pre položku {4}. Vytvárate ďalšie {3} oproti tomu istému {2}?,
This is a root account and cannot be edited.,"Ide o koreňové konto, ktoré nie je možné upravovať.",
This is a root customer group and cannot be edited.,"Ide o koreňovú skupinu zákazníkov, ktorú nemožno upravovať.",
This is a root department and cannot be edited.,Toto je koreňové oddelenie a nie je možné ho upravovať.,
This is a root healthcare service unit and cannot be edited.,"Ide o koreňovú jednotku zdravotnej starostlivosti, ktorú nemožno upravovať.",
This is a root item group and cannot be edited.,"Ide o koreňovú skupinu položiek, ktorú nemožno upravovať.",
This is a root sales person and cannot be edited.,Toto je koreňový predajca a nie je možné ho upravovať.,
This is a root supplier group and cannot be edited.,Toto je koreňová skupina dodávateľov a nie je možné ju upravovať.,
This is a root territory and cannot be edited.,Toto je koreňové územie a nie je možné ho upravovať.,
This is an example website auto-generated from ERPNext,Toto je príklad webovej stránky automaticky vygenerovanej z ERPNext,
This is based on logs against this Vehicle. See timeline below for details,Toto je založené na záznamoch proti tomuto vozidlu. Podrobnosti nájdete na časovej osi nižšie,
This is based on stock movement. See {0} for details,Vychádza to z pohybu zásob. Podrobnosti nájdete v časti {0},
This is based on the Time Sheets created against this project,Vychádza to z časových výkazov vytvorených k tomuto projektu,
This is based on the attendance of this Student,Je to založené na účasti tohto študenta,
This is based on transactions against this Customer. See timeline below for details,Vychádza to z transakcií voči tomuto zákazníkovi. Podrobnosti nájdete na časovej osi nižšie,
This is based on transactions against this Healthcare Practitioner.,Vychádza to z transakcií voči tomuto lekárovi.,
This is based on transactions against this Patient. See timeline below for details,Vychádza to z transakcií s týmto pacientom. Podrobnosti nájdete na časovej osi nižšie,
This is based on transactions against this Sales Person. See timeline below for details,Vychádza z transakcií voči tomuto predajcovi. Podrobnosti nájdete na časovej osi nižšie,
This is based on transactions against this Supplier. See timeline below for details,Vychádza to z transakcií voči tomuto dodávateľovi. Podrobnosti nájdete na časovej osi nižšie,
This {0} conflicts with {1} for {2} {3},Tento {0} je v rozpore s {1} pre {2} {3},
Time Sheet for manufacturing.,Časový výkaz pre výrobu.,
Time Tracking,Sledovanie času,
"Time slot skiped, the slot {0} to {1} overlap exisiting slot {2} to {3}","Časový interval preskočený, interval {0} až {1} prekrýva existujúci interval {2} až {3}",
Time slots added,Pridanie časových intervalov,
Time(in mins),Čas (v minútach),
Timer,Časovač,
Timer exceeded the given hours.,Časovač prekročil stanovený počet hodín.,
Timesheet,Časový výkaz,
Timesheet for tasks.,Časový rozpis úloh.,
Timesheet {0} is already completed or cancelled,Časový výkaz {0} je už vyplnený alebo zrušený,
Timesheets,Časové hárky,
"Timesheets help keep track of time, cost and billing for activites done by your team","Časové hárky pomáhajú sledovať čas, náklady a fakturáciu činností vykonávaných vaším tímom",
Titles for print templates e.g. Proforma Invoice.,"Názvy pre tlačové šablóny, napr. Proforma faktúra.",
To,Na,
To Address 1,Na adresu 1,
To Address 2,Na adresu 2,
To Bill,Billovi,
To Date,K dnešnému dňu,
To Date cannot be before From Date,Dátum do nemôže byť pred dátumom od,
To Date cannot be less than From Date,Dátum do nemôže byť menší ako dátum od,
To Date must be greater than From Date,Dátum do musí byť väčší ako dátum od,
To Date should be within the Fiscal Year. Assuming To Date = {0},"Dátum by mal byť v rámci fiškálneho roka. Za predpokladu, že Dátum = {0}",
To Datetime,Na dátum,
To Deliver,Dodávať,
To Deliver and Bill,Dodanie a vyúčtovanie,
To Fiscal Year,Na fiškálny rok,
To GSTIN,Na GSTIN,
To Party Name,Názov strany,
To Pin Code,Na Pin kód,
To Place,Na miesto,
To Receive,Prijímanie,
To Receive and Bill,Prijatie a vyúčtovanie,
To State,Do štátu,
To Warehouse,Do skladu,
To create a Payment Request reference document is required,Na vytvorenie žiadosti o platbu je potrebný referenčný dokument,
"To filter based on Party, select Party Type first","Ak chcete filtrovať na základe strany, vyberte najprv typ strany",
"To get the best out of ERPNext, we recommend that you take some time and watch these help videos.","Ak chcete čo najlepšie využívať ERPNext, odporúčame vám, aby ste si našli čas a pozreli si tieto videá s nápovedou.",
"To include tax in row {0} in Item rate, taxes in rows {1} must also be included","Ak chcete zahrnúť daň v riadku {0} do sadzby položky, musia byť zahrnuté aj dane v riadkoch {1}",
To make Customer based incentive schemes.,Vytvárať motivačné systémy založené na zákazníkoch.,
"To merge, following properties must be same for both items",Na zlúčenie musia byť nasledujúce vlastnosti pre obe položky rovnaké,
"To not apply Pricing Rule in a particular transaction, all applicable Pricing Rules should be disabled.","Ak chcete v konkrétnej transakcii neuplatniť pravidlo oceňovania, všetky príslušné pravidlá oceňovania by mali byť vypnuté.",
"To set this Fiscal Year as Default, click on 'Set as Default'","Ak chcete nastaviť tento fiškálny rok ako predvolený, kliknite na ""Nastaviť ako predvolený"".",
To view logs of Loyalty Points assigned to a Customer.,Zobrazenie protokolov vernostných bodov pridelených zákazníkovi.,
To {0},Na {0},
To {0} | {1} {2},Na {0} | {1} {2},
Toggle Filters,Prepínanie filtrov,
Too many columns. Export the report and print it using a spreadsheet application.,Príliš veľa stĺpcov. Exportujte správu a vytlačte ju pomocou tabuľkového procesora.,
Tools,Nástroje,
Total (Credit),Spolu (Kredit),
Total (Without Tax),Spolu (bez dane),
Total Achieved,Dosiahnutý súčet,
Total Actual,Celkom Skutočné,
Total Amount,Celková suma,
Total Amount Credited,Celková pripísaná suma,
Total Applicable Charges in Purchase Receipt Items table must be same as Total Taxes and Charges,Celkové uplatniteľné poplatky v tabuľke položiek dokladu o kúpe musia byť rovnaké ako celkové dane a poplatky,
Total Budget,Celkový rozpočet,
Total Collected: {0},Celkovo vyzbieraná suma: {0},
Total Commission,Celková provízia,
Total Contribution Amount: {0},Celková výška príspevku: {0},
Total Credit/ Debit Amount should be same as linked Journal Entry,Celková suma na ťarchu/od ťarchy účtu by mala byť rovnaká ako prepojený zápis v denníku,
Total Debit must be equal to Total Credit. The difference is {0},Celkový debet sa musí rovnať celkovému kreditu. Rozdiel je {0}.,
Total Invoiced Amount,Celková fakturovaná suma,
Total Order Considered,Celková zohľadnená objednávka,
Total Order Value,Celková hodnota objednávky,
Total Outgoing,Odchádzajúci celkom,
Total Outstanding,Celkové nevyrovnané záväzky,
Total Outstanding Amount,Celková nesplatená suma,
Total Outstanding: {0},Celkovo nevyrovnané: {0},
Total Paid Amount,Celková vyplatená suma,
Total Payment Amount in Payment Schedule must be equal to Grand / Rounded Total,Celková suma platby v splátkovom kalendári sa musí rovnať hlavnej/zaokrúhlenej sume,
Total Payments,Celkové platby,
Total Qty,Celkové množstvo,
Total Quantity,Celkové množstvo,
Total Revenue,Celkové príjmy,
Total Student,Celkom Študent,
Total Target,Celkový cieľ,
Total Tax,Celková daň,
Total Taxable Amount,Celková zdaniteľná suma,
Total Taxable Value,Celková zdaniteľná hodnota,
Total Unpaid: {0},Celkovo nezaplatené: {0},
Total Variance,Celková odchýlka,
Total Weightage of all Assessment Criteria must be 100%,Celková váha všetkých hodnotiacich kritérií musí byť 100 %.,
Total advance ({0}) against Order {1} cannot be greater than the Grand Total ({2}),Celková záloha ({0}) na zákazku {1} nemôže byť vyššia ako celková suma ({2}),
Total advance amount cannot be greater than total claimed amount,Celková výška zálohy nemôže byť vyššia ako celková požadovaná suma,
Total allocated leaves are more days than maximum allocation of {0} leave type for employee {1} in the period,Celkový počet pridelených dovoleniek je väčší ako maximálny počet dní pridelenej dovolenky typu {0} pre zamestnanca {1} v danom období,
Total allocated leaves are more than days in the period,Celkový počet pridelených dovoleniek je vyšší ako počet dní v období,
Total allocated percentage for sales team should be 100,Celkové pridelené percento pre predajný tím by malo byť 100,
Total cannot be zero,Celkový súčet nemôže byť nula,
Total contribution percentage should be equal to 100,Celkové percento príspevku by sa malo rovnať 100,
Total hours: {0},Celkový počet hodín: {0},
Total {0} ({1}),Spolu {0} ({1}),
"Total {0} for all items is zero, may be you should change 'Distribute Charges Based On'","Celková suma {0} pre všetky položky je nula, možno by ste mali zmeniť 'Distribuovať poplatky na základe'",
Total(Amt),Celkom (Amt),
Total(Qty),Spolu (Množstvo),
Traceability,Vysledovateľnosť,
Track Leads by Lead Source.,Sledovanie prílevu podľa zdroja prílevu.,
Transaction,Transakcia,
Transaction Date,Dátum transakcie,
Transaction Type,Typ transakcie,
Transaction currency must be same as Payment Gateway currency,Mena transakcie musí byť rovnaká ako mena platobnej brány,
